"Listing URL","Property Type","Latitude","Longitude","Star Rating","Number of Active Days","Bedrooms","Has pool","Cleaning Fee","Extra Guest Fee","Average Daily Rate LTM","Occupancy Rate LTM","Annual Revenue LTM"
"http://airbnb.com/rooms/52987460","Entire Home","33.52761","-112.07126","4.5","248","6","t","775","30","696","72","224585"
"http://airbnb.com/rooms/52988064","Entire Home","33.47068","-111.99695","4.8","349","4","f","260","0","192","41","35901"
"http://airbnb.com/rooms/52994210","Entire Home","33.61339","-112.01991","5","320","3","t","180","0","189","80","68721"
"http://airbnb.com/rooms/53001186","Entire Home","33.47115","-112.06342","4.9","150","2","f","135","0","240","20","21521"
"http://airbnb.com/rooms/53005752","Entire Home","33.53452","-112.05014","5","184","1","f","25","0","110","63","26209"
"http://airbnb.com/rooms/53008588","Entire Home","33.50059","-112.01823","5","317","4","t","325","0","591","68","160972"
"http://airbnb.com/rooms/53014310","Entire Home","33.50793","-112.0224","5","293","0","f","50","0","131","45","23324"
"http://airbnb.com/rooms/53015352","Entire Home","33.37584","-112.02498","5","252","3","t","0","0","199","38","27677"
"http://airbnb.com/rooms/53023179","Entire Home","33.498","-112.00599","5","293","3","t","0","0","433","47","74484"
"http://airbnb.com/rooms/53025611","Private Room","33.59601","-112.06378","4","94","1","t","0","13","788","38","109594"
"http://airbnb.com/rooms/53025634","Private Room","33.59409","-112.06383","4.5","129","1","t","0","8","765","37","103595"
"http://airbnb.com/rooms/53025659","Private Room","33.59406","-112.06495","4.5","4","1","t","0","13","1307","100","478362"
"http://airbnb.com/rooms/53032137","Entire Home","33.60489","-112.10564","4.8","185","3","t","100","0","271","79","86469"
"http://airbnb.com/rooms/53033957","Entire Home","33.475","-112.08","5","342","1","f","50","0","85","100","34856"
"http://airbnb.com/rooms/53044976","Entire Home","33.61157","-111.93586","4.4","59","7","t","340","0","1519","18","100073"
"http://airbnb.com/rooms/53045084","Entire Home","33.48941","-111.97353","4.8","356","4","f","160","0","245","56","55314"
"http://airbnb.com/rooms/53047704","Entire Home","33.54039","-111.99569","3.6","7","3","t","220","0","469","86","205117"
"http://airbnb.com/rooms/53051997","Entire Home","33.46694","-112.08397","4.9","261","1","t","140","0","133","52","29632"
"http://airbnb.com/rooms/53052352","Entire Home","33.41494","-112.19704","5","299","1","f","0","0","94","84","28899"
"http://airbnb.com/rooms/53074859","Entire Home","33.477","-112.056","5","76","2","f","0","0","106","93","36080"
"http://airbnb.com/rooms/53079435","Private Room","33.38457","-112.05356","4.8","133","1","f","10","0","54","49","10179"
"http://airbnb.com/rooms/53082160","Entire Home","33.447","-112.10477","4.3","4","1","f","0","0","66","100","24156"
"http://airbnb.com/rooms/53087536","Entire Home","33.5222","-112.08269","5","329","1","f","0","0","87","61","19424"
"http://airbnb.com/rooms/53109313","Entire Home","33.47364","-111.96315","5","220","4","t","350","0","394","60","104573"
"http://airbnb.com/rooms/53109735","Entire Home","33.56","-112.097","4.5","259","3","t","176","0","156","74","50956"
"http://airbnb.com/rooms/53114984","Entire Home","33.59493","-112.00752","5","150","3","f","250","0","208","36","35336"
"http://airbnb.com/rooms/53119009","Entire Home","33.45614","-112.05039","4.5","242","Studio","f","75","0","106","63","26484"
"http://airbnb.com/rooms/53134000","Entire Home","33.48329","-111.9796","5","132","3","t","175","0","226","40","35028"
"http://airbnb.com/rooms/53135140","Entire Home","33.49911","-112.16752","4.8","45","4","t","250","0","457","67","132403"
"http://airbnb.com/rooms/53143116","Entire Home","33.50084","-111.9576","4.1","153","4","t","336","0","500","15","31469"
"http://airbnb.com/rooms/53145119","Entire Home","33.5983","-111.97009","4.5","210","5","t","364","0","446","28","52685"
"http://airbnb.com/rooms/53151525","Entire Home","33.6","-111.972","5","357","7","t","285","22","350","44","68344"
"http://airbnb.com/rooms/53154711","Private Room","33.37598","-112.04884","4.9","126","1","f","0","0","39","63","8993"
"http://airbnb.com/rooms/53155771","Entire Home","33.49687","-112.1824","4.8","367","1","f","0","0","98","22","7891"
"http://airbnb.com/rooms/53156554","Condo","33.38331","-112.02198","5","92","Studio","t","0","0","95","9","3131"
"http://airbnb.com/rooms/53158828","Condo","33.38388","-112.02174","5","79","1","t","0","0","166","20","12152"
"http://airbnb.com/rooms/53164534","Condo","33.31787","-111.97411","0","4","Studio","f","39","0","148","100","54168"
"http://airbnb.com/rooms/53188056","Condo","33.50983","-111.99649","5","4","2","t","200","0","223","30","79422"
"http://airbnb.com/rooms/53191107","Condo","33.47248","-111.97003","5","196","1","t","25","0","129","53","25678"
"http://airbnb.com/rooms/53196343","Private Room","33.47149","-112.22531","4.8","159","1","f","6","0","62","69","16431"
"http://airbnb.com/rooms/53196686","Private Room","33.47148","-112.22647","4.8","194","1","f","6","0","75","69","19494"
"http://airbnb.com/rooms/53197936","Entire Home","33.58628","-112.02546","4.8","50","4","t","0","0","378","41","56723"
"http://airbnb.com/rooms/53199716","Entire Home","33.48744","-112.04942","4.8","14","2","f","0","0","203","100","74298"
"http://airbnb.com/rooms/53200621","Entire Home","33.55562","-112.13143","4.5","367","2","f","65","10","133","67","34170"
"http://airbnb.com/rooms/53201316","Private Room","33.37327","-112.02817","4.9","17","1","f","30","0","60","7","3466"
"http://airbnb.com/rooms/53203199","Entire Home","33.51306","-112.10748","4.1","127","Studio","f","45","0","70","68","19626"
"http://airbnb.com/rooms/53220528","Entire Home","33.46617","-112.04909","5","247","1","f","25","0","128","42","20529"
"http://airbnb.com/rooms/53236235","Entire Home","33.47276","-112.03064","4.9","283","3","f","150","0","148","61","35370"
"http://airbnb.com/rooms/53239427","Entire Home","33.49669","-112.08516","5","352","2","t","0","0","222","88","71502"
"http://airbnb.com/rooms/53239593","Entire Home","33.44023","-112.069","4","4","2","f","200","0","223","100","99918"
"http://airbnb.com/rooms/53251912","Entire Home","33.31316","-111.98532","5","4","5","t","258","0","480","100","246501"
"http://airbnb.com/rooms/53252018","Entire Home","33.45966","-112.06713","4.7","284","Studio","t","55","0","111","75","35431"
"http://airbnb.com/rooms/53252917","Entire Home","33.47233","-112.03248","3.9","332","5","f","230","0","504","37","71547"
"http://airbnb.com/rooms/53253591","Entire Home","33.35","-111.992","5","242","3","t","150","0","232","61","57014"
"http://airbnb.com/rooms/53269606","Condo","33.58723","-111.95965","5","189","1","t","0","0","631","22","50808"
"http://airbnb.com/rooms/53273433","Entire Home","33.45291","-112.12273","5","271","1","f","55","5","74","54","15591"
"http://airbnb.com/rooms/53275149","Entire Home","33.49255","-112.00478","0","82","3","t","0","0","501","70","128354"
"http://airbnb.com/rooms/53277459","Private Room","33.36107","-112.07504","5","128","1","f","60","5","137","55","29123"
"http://airbnb.com/rooms/53277578","Entire Home","33.61944","-111.97186","4.8","54","4","t","489","7","554","51","129923"
"http://airbnb.com/rooms/53277677","Entire Home","33.38672","-112.03832","4.8","35","4","t","0","0","166","89","54074"
"http://airbnb.com/rooms/53290817","Entire Home","33.53971","-112.05019","4.8","241","3","t","249","0","326","56","76649"
"http://airbnb.com/rooms/53293039","Entire Home","33.60812","-111.97565","4.8","343","3","t","232","0","109","77","46314"
"http://airbnb.com/rooms/53293995","Condo","33.50545","-112.08633","4.7","224","2","t","0","0","123","73","32863"
"http://airbnb.com/rooms/53294783","Entire Home","33.61481","-111.95768","4.7","35","4","t","0","0","293","51","54691"
"http://airbnb.com/rooms/53295951","Condo","33.44879","-112.06209","5","103","2","t","150","0","126","97","47932"
"http://airbnb.com/rooms/53298217","Entire Home","33.49289","-111.97286","4.8","327","1","f","40","0","98","47","18067"
"http://airbnb.com/rooms/53308430","Entire Home","33.48197","-112.06489","4.8","259","1","t","118","13","72","66","21561"
"http://airbnb.com/rooms/53308469","Condo","33.3031","-111.99734","5","16","3","t","200","0","130","90","61122"
"http://airbnb.com/rooms/53313967","Entire Home","33.48846","-112.09314","4.8","249","2","f","80","0","90","85","31056"
"http://airbnb.com/rooms/53315525","Entire Home","33.61441","-112.05961","4.5","14","4","t","0","0","105","51","19607"
"http://airbnb.com/rooms/53316337","Entire Home","33.4672","-112.08346","5","293","Studio","t","100","0","158","43","28488"
"http://airbnb.com/rooms/53324128","Entire Home","33.61054","-111.95856","5","338","4","t","255","0","344","86","123464"
"http://airbnb.com/rooms/53329556","Entire Home","33.61946","-112.03454","5","367","1","f","35","0","89","78","28200"
"http://airbnb.com/rooms/53330069","Entire Home","33.457207119983416","-112.06130051128424","5","291","1","f","90","0","134","67","35237"
"http://airbnb.com/rooms/53342350","Entire Home","33.54434","-112.05837","5","279","2","t","0","0","412","36","54285"
"http://airbnb.com/rooms/53343778","Entire Home","33.49422","-112.23016","4.8","282","4","t","0","0","280","60","61488"
"http://airbnb.com/rooms/53345493","Entire Home","33.49055","-112.02832","5","259","2","f","130","0","142","58","34920"
"http://airbnb.com/rooms/53355774","Entire Home","33.45704","-112.11724","4.2","135","2","f","155","0","114","89","44698"
"http://airbnb.com/rooms/53362115","Private Room","33.41445","-112.18968","5","7","1","f","15","0","78","100","30117"
"http://airbnb.com/rooms/53362993","Entire Home","33.49929","-112.08951","4.8","56","3","f","185","0","193","41","38633"
"http://airbnb.com/rooms/53364512","Entire Home","33.48426","-112.06535","4.5","124","1","t","0","0","101","44","16266"
"http://airbnb.com/rooms/53365937","Condo","33.51011","-112.05673","4.5","4","3","t","50","8","262","100","105042"
"http://airbnb.com/rooms/53376712","Entire Home","33.52536","-112.09058","4.8","93","3","f","300","2","254","76","87183"
"http://airbnb.com/rooms/53376873","Condo","33.50864","-111.99884","5","4","1","t","207","0","89","100","32574"
"http://airbnb.com/rooms/53377151","Entire Home","33.50298","-111.99979","5","222","3","f","0","0","233","62","52872"
"http://airbnb.com/rooms/53377472","Entire Home","33.30315","-112.01608","5","270","4","t","185","0","245","73","71980"
"http://airbnb.com/rooms/53382081","Entire Home","33.49317","-112.00976","4.7","206","4","f","150","6","220","24","23323"
"http://airbnb.com/rooms/53385946","Entire Home","33.56295","-112.07635","5","169","3","f","190","0","208","82","74770"
"http://airbnb.com/rooms/53387221","Entire Home","33.51254","-111.9953","0","69","1","f","0","0","103","9","3395"
"http://airbnb.com/rooms/53390574","Entire Home","33.571","-112.06967","5","188","1","f","69","9","86","71","25168"
"http://airbnb.com/rooms/53395487","Entire Home","33.45398","-112.07151","0","4","2","t","95","0","193","100","70638"
"http://airbnb.com/rooms/53396599","Condo","33.58645","-111.95956","5","16","1","t","0","0","268","100","98088"
"http://airbnb.com/rooms/53396774","Entire Home","33.49218","-112.25076","4.8","332","3","f","180","0","140","50","30184"
"http://airbnb.com/rooms/53398592","Entire Home","33.47425","-112.03569","5","367","1","f","65","0","103","45","20983"
"http://airbnb.com/rooms/53399813","Entire Home","33.55097","-112.12444","4.7","102","1","t","100","25","158","41","25505"
"http://airbnb.com/rooms/53414169","Entire Home","33.60524","-112.08296","5","331","3","t","0","0","379","77","106810"
"http://airbnb.com/rooms/53418312","Entire Home","33.61363","-111.95036","4.8","321","5","t","0","0","356","43","56028"
"http://airbnb.com/rooms/53419292","Entire Home","33.58406","-111.96257","5","85","3","t","250","0","1003","44","166905"
"http://airbnb.com/rooms/53423015","Entire Home","33.50989","-111.95893","5","33","6","t","0","0","983","40","143916"
"http://airbnb.com/rooms/53430286","Entire Home","33.48564","-112.02702","4.2","240","4","f","95","0","235","45","39719"
"http://airbnb.com/rooms/53430628","Entire Home","33.60538","-111.93783","4.8","7","4","t","250","0","491","69","176307"
"http://airbnb.com/rooms/53431385","Entire Home","33.52402","-112.04661","4","108","2","f","200","0","114","59","27328"
"http://airbnb.com/rooms/53432442","Condo","33.45257","-112.09803","4.5","146","2","f","122","0","173","21","16661"
"http://airbnb.com/rooms/53433052","Entire Home","33.48445","-112.00854","4.8","186","3","f","150","0","162","92","64288"
"http://airbnb.com/rooms/53433223","Entire Home","33.51907","-112.08434","5","46","3","f","0","0","257","60","56436"
"http://airbnb.com/rooms/53433391","Entire Home","33.47442","-111.96758","5","4","4","t","0","0","628","100","229848"
"http://airbnb.com/rooms/53434771","Entire Home","33.50744","-112.2822","5","278","3","t","0","0","152","51","28373"
"http://airbnb.com/rooms/53438115","Condo","33.52795","-112.0273","5","153","2","t","0","0","324","48","56921"
"http://airbnb.com/rooms/53441584","Entire Home","33.57662","-112.13908","4.6","341","1","t","55","0","71","84","26432"
"http://airbnb.com/rooms/53442041","Entire Home","33.60224","-112.01846","5","114","4","t","200","0","247","32","34709"
"http://airbnb.com/rooms/53442353","Entire Home","33.554","-112.13139","4.6","331","2","f","65","10","116","44","20693"
"http://airbnb.com/rooms/53444791","Entire Home","33.52117","-112.04566","5","295","5","t","250","0","747","65","186396"
"http://airbnb.com/rooms/53449573","Entire Home","33.50005","-112.07826","5","318","3","f","220","0","292","68","81535"
"http://airbnb.com/rooms/53453614","Entire Home","33.57932","-112.13873","4.8","109","3","t","120","0","297","90","105892"
"http://airbnb.com/rooms/53461585","Entire Home","33.5026","-111.9448","0","41","2","t","0","0","129","91","42965"
"http://airbnb.com/rooms/53463344","Entire Home","33.6092","-111.98218","5","35","4","t","0","0","260","17","16177"
"http://airbnb.com/rooms/53465214","Entire Home","33.58475","-111.98236","5","11","1","t","135","0","82","98","56364"
"http://airbnb.com/rooms/53465766","Entire Home","33.50944","-112.06729","4.7","170","3","f","250","3","210","64","62108"
"http://airbnb.com/rooms/53476364","Entire Home","33.457","-112.061","5","325","2","f","120","0","151","57","35151"
"http://airbnb.com/rooms/53476857","Entire Home","33.58718","-111.95119","5","334","7","t","0","0","1436","71","373159"
"http://airbnb.com/rooms/53477030","Private Room","33.50662","-112.02096","4.9","207","1","t","0","0","70","88","22545"
"http://airbnb.com/rooms/53477607","Entire Home","33.4714","-112.09277","4.9","201","2","f","129","0","162","51","38226"
"http://airbnb.com/rooms/53478987","Entire Home","33.325","-112.009","4.8","302","4","t","232","0","345","94","129660"
"http://airbnb.com/rooms/53480088","Entire Home","33.50012","-112.09323","0","78","3","f","0","0","247","25","22598"
"http://airbnb.com/rooms/53481553","Entire Home","33.499","-112.057","4.9","365","2","t","115","20","141","60","35000"
"http://airbnb.com/rooms/53493018","Entire Home","33.382","-112.027","4.5","211","3","f","284","0","229","81","76756"
"http://airbnb.com/rooms/53493253","Entire Home","33.48572","-111.98795","5","333","3","f","200","0","219","57","52502"
"http://airbnb.com/rooms/53495810","Entire Home","33.46111","-112.0544","2","15","2","f","75","0","118","100","50508"
"http://airbnb.com/rooms/53509650","Entire Home","33.603","-111.997","5","208","3","f","165","3","220","68","64045"
"http://airbnb.com/rooms/53510075","Entire Home","33.52787","-112.13265","4.8","302","4","t","180","0","270","39","47266"
"http://airbnb.com/rooms/53510344","Entire Home","33.58305","-112.02921","4.9","87","3","t","180","0","243","87","85707"
"http://airbnb.com/rooms/53533279","Condo","33.58874","-112.12313","5","15","2","t","125","0","100","100","45750"
"http://airbnb.com/rooms/53558377","Condo","33.45056","-112.0994","4.9","221","2","f","122","0","138","30","15556"
"http://airbnb.com/rooms/53568652","Private Room","33.58619","-112.11709","5","66","1","t","0","0","50","60","10980"
"http://airbnb.com/rooms/53572855","Entire Home","33.47981","-112.07779","4.5","198","Studio","f","0","0","105","73","28054"
"http://airbnb.com/rooms/53575701","Entire Home","33.57256","-112.06579","5","35","2","f","0","0","69","100","25254"
"http://airbnb.com/rooms/53577852","Private Room","33.41228","-112.232","4.8","116","1","f","0","0","66","77","18600"
"http://airbnb.com/rooms/53587441","Entire Home","33.48041","-112.20682","4.7","359","1","f","0","0","94","44","15138"
"http://airbnb.com/rooms/53591427","Entire Home","33.39474","-112.0172","0","24","3","f","0","0","4680","70","1199016"
"http://airbnb.com/rooms/53592802","Private Room","33.46443","-112.21318","5","7","1","t","0","0","60","69","15163"
"http://airbnb.com/rooms/53593565","Condo","33.38351","-112.02289","4.5","301","Studio","t","15","0","73","39","10584"
"http://airbnb.com/rooms/53602019","Entire Home","33.60012","-111.94002","5","17","5","t","0","0","895","100","327570"
"http://airbnb.com/rooms/53602235","Condo","33.58101","-112.05439","5","358","3","t","150","0","190","58","43401"
"http://airbnb.com/rooms/53606280","Entire Home","33.36412","-112.07813","4.3","189","3","t","120","0","227","19","19737"
"http://airbnb.com/rooms/53607055","Entire Home","33.49551","-111.99338","5","195","4","t","0","0","925","55","186202"
"http://airbnb.com/rooms/53607939","Entire Home","33.55764","-112.09941","4.5","158","1","t","100","0","72","93","33774"
"http://airbnb.com/rooms/53611814","Private Room","33.37812","-112.01569","5","266","1","t","150","50","60","65","19640"
"http://airbnb.com/rooms/53614379","Entire Home","33.55634","-112.14232","4","49","1","f","25","5","59","39","11406"
"http://airbnb.com/rooms/53614918","Condo","33.45734","-112.07949","5","36","1","t","175","0","332","57","81720"
"http://airbnb.com/rooms/53625598","Entire Home","33.58732","-111.96097","0","76","1","t","175","0","233","100","98762"
"http://airbnb.com/rooms/53633274","Entire Home","33.611","-111.961","4.5","92","0","f","0","0","119","86","37455"
"http://airbnb.com/rooms/53640682","Entire Home","33.60424","-112.0234","5","81","3","t","200","0","329","39","62324"
"http://airbnb.com/rooms/53643591","Condo","33.457","-112.079","3.6","81","1","t","160","0","231","39","38032"
"http://airbnb.com/rooms/53647150","Entire Home","33.48641","-112.11029","4.8","275","1","f","65","0","130","18","10208"
"http://airbnb.com/rooms/53648067","Entire Home","33.48862","-112.09417","4.4","367","2","f","80","0","84","56","19291"
"http://airbnb.com/rooms/53653141","Private Room","33.50772","-112.20059","4.4","367","1","f","0","0","203","39","28976"
"http://airbnb.com/rooms/53654292","Private Room","33.47668","-112.03403","0","4","1","f","5","0","50","100","18300"
"http://airbnb.com/rooms/53659187","Entire Home","33.4363","-112.09136","4.7","329","1","f","0","0","82","63","18907"
"http://airbnb.com/rooms/53661782","Entire Home","33.29965","-112.00012","0","25","3","t","0","0","200","77","56364"
"http://airbnb.com/rooms/53674419","Condo","33.45728","-112.07893","4.6","183","1","t","0","0","163","77","45936"
"http://airbnb.com/rooms/53674619","Condo","33.457","-112.079","3.5","37","1","t","160","0","190","100","71123"
"http://airbnb.com/rooms/53683159","Entire Home","33.50416","-112.01347","4.8","312","4","t","500","0","285","40","54628"
"http://airbnb.com/rooms/53688573","Entire Home","33.48401","-111.99701","4.7","133","2","f","125","20","137","50","29197"
"http://airbnb.com/rooms/53690673","Condo","33.38575","-112.01458","4.8","276","Studio","t","15","0","71","51","13432"
"http://airbnb.com/rooms/53697279","Entire Home","33.58443","-111.98186","5","11","1","t","99","0","99","100","59292"
"http://airbnb.com/rooms/53701164","Condo","33.38163","-112.02157","3","22","1","t","129","0","141","100","62336"
"http://airbnb.com/rooms/53701326","Entire Home","33.61808","-112.0029","5","60","3","t","200","0","244","58","61555"
"http://airbnb.com/rooms/53702940","Entire Home","33.608","-112.091","4.9","356","4","t","250","11","182","72","60812"
"http://airbnb.com/rooms/53703663","Entire Home","33.6124","-111.95949","5","280","1","f","0","0","121","70","31000"
"http://airbnb.com/rooms/53705015","Entire Home","33.59343","-111.95338","5","7","1","t","0","0","302","100","110532"
"http://airbnb.com/rooms/53707243","Entire Home","33.476","-112.018","5","367","3","f","175","0","131","72","52148"
"http://airbnb.com/rooms/53708961","Entire Home","33.497","-112.097","5","248","3","f","230","0","216","67","61115"
"http://airbnb.com/rooms/53714467","Entire Home","33.50119","-112.03124","1","4","1","f","0","0","69","100","25254"
"http://airbnb.com/rooms/53723336","Entire Home","33.58929","-112.1241","4.2","147","4","t","150","0","166","71","47244"
"http://airbnb.com/rooms/53728060","Entire Home","33.47096101280308","-112.2420944845665","4.9","367","1","f","0","0","93","77","26209"
"http://airbnb.com/rooms/53729982","Entire Home","33.4967","-111.99269","4.8","323","5","t","380","0","869","55","189570"
"http://airbnb.com/rooms/53739188","Condo","33.55276","-112.04671","5","21","2","t","0","0","174","69","43937"
"http://airbnb.com/rooms/53739393","Entire Home","33.48646","-112.09366","4","15","2","f","110","0","133","56","27255"
"http://airbnb.com/rooms/53739478","Condo","33.58745","-111.97468","5","324","2","t","160","11","155","51","33631"
"http://airbnb.com/rooms/53740032","Entire Home","33.48313","-112.24124","5","258","4","f","225","6","221","32","29076"
"http://airbnb.com/rooms/53740349","Entire Home","33.59558","-111.96443","5","193","4","t","300","0","345","55","76276"
"http://airbnb.com/rooms/53742121","Entire Home","33.45727","-112.07373","3.9","150","1","t","0","0","177","71","45994"
"http://airbnb.com/rooms/53742849","Condo","33.48478","-112.02447","4.7","122","2","f","75","0","84","100","34119"
"http://airbnb.com/rooms/53753101","Entire Home","33.48163","-112.0199","0","82","3","t","235","0","245","63","62787"
"http://airbnb.com/rooms/53756561","Private Room","33.37973","-112.12511","4.7","4","1","t","100","0","25","100","45750"
"http://airbnb.com/rooms/53771043","Entire Home","33.49097","-111.96574","5","266","5","t","0","0","1384","93","471086"
"http://airbnb.com/rooms/53774458","Condo","33.48995","-112.07893","5","258","2","t","165","0","107","91","44531"
"http://airbnb.com/rooms/53774573","Condo","33.384","-112.01231","4.9","252","Studio","t","15","0","75","35","9760"
"http://airbnb.com/rooms/53774624","Condo","33.38536","-112.01299","4.1","299","Studio","t","15","0","75","46","12718"
"http://airbnb.com/rooms/53774648","Condo","33.38595","-112.01296","4.6","292","Studio","t","15","0","75","33","9190"
"http://airbnb.com/rooms/53781873","Entire Home","33.48259","-112.04387","5","355","2","f","100","0","137","60","34415"
"http://airbnb.com/rooms/53782162","Entire Home","33.468","-112.061","4.9","273","1","f","35","0","93","100","38073"
"http://airbnb.com/rooms/53782570","Condo","33.4739","-111.96917","4.6","33","3","t","300","0","237","44","64782"
"http://airbnb.com/rooms/53785645","Entire Home","33.29941","-111.97538","4.9","35","2","t","0","0","108","75","29646"
"http://airbnb.com/rooms/53787782","Condo","33.4574","-112.09348","4.7","367","1","f","69","5","94","41","16239"
"http://airbnb.com/rooms/53794974","Entire Home","33.40657","-112.2661","4.7","106","4","t","225","0","217","70","75016"
"http://airbnb.com/rooms/53805429","Condo","33.45","-111.966","4.7","143","2","t","225","0","146","83","52415"
"http://airbnb.com/rooms/53810779","Entire Home","33.38236","-112.0215","5","46","1","t","0","0","120","100","43920"
"http://airbnb.com/rooms/53811005","Entire Home","33.58557","-112.00216","4.8","340","4","t","199","0","232","51","52517"
"http://airbnb.com/rooms/53811228","Private Room","33.59882","-112.02917","5","367","1","f","40","5","51","58","13180"
"http://airbnb.com/rooms/53813629","Entire Home","33.49224","-111.98213","5","231","1","t","0","0","176","35","22546"
"http://airbnb.com/rooms/53814517","Condo","33.38578","-112.01406","5","79","Studio","t","15","0","52","71","13792"
"http://airbnb.com/rooms/53815781","Entire Home","33.47214","-112.01587","5","4","4","t","180","0","491","100","179706"
"http://airbnb.com/rooms/53816706","Entire Home","33.48512","-112.05339","4.9","326","3","t","0","0","257","66","62081"
"http://airbnb.com/rooms/53816808","Entire Home","33.50419","-112.0895","4.8","316","4","t","50","0","308","100","115624"
"http://airbnb.com/rooms/53816909","Entire Home","33.61564","-111.96188","5","133","6","t","0","0","2064","91","687436"
"http://airbnb.com/rooms/53817099","Private Room","33.40852","-112.03291","2","4","1","f","0","0","57","100","20862"
"http://airbnb.com/rooms/53817180","Entire Home","33.4072","-112.03265","3.5","4","1","f","0","0","57","100","20862"
"http://airbnb.com/rooms/53822286","Entire Home","33.414","-112.17441","5","336","1","f","0","0","119","82","35714"
"http://airbnb.com/rooms/53826933","Entire Home","33.47884","-112.10422","5","242","4","f","200","0","251","59","65393"
"http://airbnb.com/rooms/53829431","Entire Home","33.48636","-112.10262","5","321","5","t","240","0","541","53","114247"
"http://airbnb.com/rooms/53832019","Entire Home","33.29398","-112.02109","4.7","203","4","t","284","0","185","79","72436"
"http://airbnb.com/rooms/53832334","Entire Home","33.3993","-112.03252","5","18","1","t","65","0","81","87","29748"
"http://airbnb.com/rooms/53834279","Entire Home","33.59681","-112.02064","5","157","3","t","180","0","194","100","115903"
"http://airbnb.com/rooms/53844108","Entire Home","33.42673","-112.23852","5","67","2","f","0","0","374","25","34218"
"http://airbnb.com/rooms/53849062","Entire Home","33.602","-111.996","4.9","362","3","t","200","0","257","49","54179"
"http://airbnb.com/rooms/53849462","Entire Home","33.559","-112.078","4.9","349","3","t","155","0","169","99","71638"
"http://airbnb.com/rooms/53850785","Entire Home","33.60791","-111.98361","5","224","4","t","400","0","280","73","89190"
"http://airbnb.com/rooms/53852123","Condo","33.49561","-112.27923","4.5","283","2","t","0","0","139","56","28490"
"http://airbnb.com/rooms/53860920","Condo","33.50696","-112.08156","5","4","2","t","58","7","163","100","59658"
"http://airbnb.com/rooms/53865461","Entire Home","33.61609","-111.97648","4.9","321","4","t","225","0","292","54","62072"
"http://airbnb.com/rooms/53868239","Entire Home","33.42","-112.283","4.5","4","4","t","310","0","259","90","255468"
"http://airbnb.com/rooms/53868949","Entire Home","33.55414","-112.05029","4.8","338","4","f","299","22","248","49","56456"
"http://airbnb.com/rooms/53876806","Entire Home","33.4783","-112.21949","5","36","3","t","0","0","157","40","22987"
"http://airbnb.com/rooms/53880613","Private Room","33.46401","-112.0075","4.2","213","1","f","0","0","64","48","11243"
"http://airbnb.com/rooms/53891734","Entire Home","33.61347","-112.12102","5","234","3","t","339","0","259","40","48522"
"http://airbnb.com/rooms/53892017","Entire Home","33.44545","-112.01109","4.8","284","3","f","0","0","127","73","33932"
"http://airbnb.com/rooms/53892491","Entire Home","33.42853","-112.24351","0","18","4","f","100","25","196","100","88003"
"http://airbnb.com/rooms/53893190","Entire Home","33.40997","-112.23302","5","4","4","f","190","66","298","100","161223"
"http://airbnb.com/rooms/53893424","Entire Home","33.48181","-112.1076","4.8","342","3","t","150","0","149","70","48287"
"http://airbnb.com/rooms/53893504","Entire Home","33.49371","-111.98253","5","35","1","t","0","0","144","17","8962"
"http://airbnb.com/rooms/53902810","Condo","33.51143","-112.02781","5","21","2","t","0","0","105","100","38430"
"http://airbnb.com/rooms/53908087","Private Room","33.36126","-111.98382","5","7","1","f","0","0","68","100","24888"
"http://airbnb.com/rooms/53909151","Entire Home","33.37161","-112.08358","5","101","1","f","0","0","80","55","16104"
"http://airbnb.com/rooms/53918971","Entire Home","33.46624","-111.99013","4.8","364","2","f","80","0","136","73","39715"
"http://airbnb.com/rooms/53925150","Entire Home","33.614","-111.945","4.8","344","6","t","375","0","523","47","101138"
"http://airbnb.com/rooms/53927372","Entire Home","33.53785","-111.99337","4.7","81","5","t","450","0","2350","83","732181"
"http://airbnb.com/rooms/53931959","Private Room","33.4822","-112.23267","4.8","315","1","f","0","0","30","49","5380"
"http://airbnb.com/rooms/53933674","Entire Home","33.50485","-112.07756","4.8","31","2","f","75","0","217","100","88277"
"http://airbnb.com/rooms/53937482","Condo","33.502","-111.945","4.5","71","2","t","175","0","218","95","82113"
"http://airbnb.com/rooms/53942261","Entire Home","33.49473","-112.05769","4.9","65","3","f","199","6","234","48","64641"
"http://airbnb.com/rooms/53950521","Condo","33.3008","-112.05789","4.7","83","2","t","140","0","168","90","58428"
"http://airbnb.com/rooms/53952394","Entire Home","33.51649","-112.07747","5","329","6","t","450","0","502","54","116736"
"http://airbnb.com/rooms/53954321","Entire Home","33.59846","-111.93658","4.5","324","4","t","310","0","208","59","57172"
"http://airbnb.com/rooms/53971920","Entire Home","33.47144","-112.09464","4.8","274","1","f","129","0","108","60","29058"
"http://airbnb.com/rooms/53973117","Entire Home","33.49499","-111.95666","5","218","6","t","900","0","1641","51","331996"
"http://airbnb.com/rooms/53974566","Entire Home","33.46575","-112.08411","4.7","109","Studio","t","0","0","82","91","27312"
"http://airbnb.com/rooms/53980429","Entire Home","33.49715","-112.28867","5","298","2","t","0","0","168","94","57799"
"http://airbnb.com/rooms/53984522","Entire Home","33.48338","-112.0852","5","350","3","f","0","0","141","82","42317"
"http://airbnb.com/rooms/53984695","Entire Home","33.59299","-112.0333","5","140","4","t","275","0","407","45","78536"
